591	18	603	471	456	90
591	744	600	471	456	96
591	741	600	468	453	84
591	741	603	468	453	66
591	741	600	468	450	72
588	738	600	468	450	69
591	735	603	465	450	33
588	732	600	465	447	36
591	732	603	465	450	36
591	735	603	468	453	69
591	735	600	468	450	60
591	735	600	468	453	84
591	735	600	468	453	84
591	735	600	468	453	72
591	735	600	468	453	66
591	735	600	468	453	69
591	735	600	468	453	63
594	735	600	468	453	57
591	735	600	468	453	54
588	732	600	462	447	15
591	729	600	462	447	21
591	732	600	462	450	27
588	732	600	465	450	21
591	732	600	462	447	21
591	732	600	465	447	24
591	732	603	465	450	27
588	729	600	462	447	3
591	729	600	462	447	12
591	729	600	462	444	3
591	726	600	459	444	750
591	729	600	459	444	759
591	729	603	462	444	762
591	732	600	465	450	27
591	735	600	465	450	45
591	735	600	465	450	42
591	735	600	465	450	33
591	732	600	465	450	36
594	732	600	465	450	36
591	735	603	465	450	39
591	735	600	468	450	51
591	735	600	468	453	51
591	735	600	468	453	51
594	735	603	465	450	45
591	735	600	465	450	39
591	153	603	486	477	66
594	510	603	513	510	81
594	516	603	513	510	81
597	549	603	516	513	90
594	501	603	513	510	90
594	504	603	513	510	84
591	219	603	483	471	54
591	735	603	465	447	33
591	741	600	468	450	45
591	744	603	468	450	45
591	735	603	465	450	33
591	735	603	465	450	42
594	738	603	468	456	60
591	738	603	468	453	60
591	735	600	468	453	66
591	735	603	465	453	57
594	741	603	471	462	138
594	741	603	471	459	135
591	741	603	474	459	123
591	741	603	471	459	123
594	747	603	471	459	129
594	753	603	474	462	135
594	51	603	477	468	138
597	384	603	513	510	165
597	378	603	510	507	153
594	249	603	498	489	147
594	759	603	474	459	120
591	741	603	471	456	114
591	741	603	471	456	117
591	741	603	471	456	117
594	84	603	477	465	123
591	741	603	471	456	105
594	741	603	471	456	102
591	741	600	471	453	99
591	744	603	471	456	105
594	6	603	471	456	102
591	741	603	468	453	90
591	759	603	471	456	84
594	6	603	471	456	87
594	96	603	480	468	108
594	99	603	480	468	108
594	81	603	477	462	87
594	153	600	483	471	99
594	123	603	483	471	111
594	156	603	486	474	111
594	150	603	486	474	96
594	126	603	483	468	96
594	150	603	483	471	90
594	21	603	471	456	78
591	36	603	471	456	48
591	84	603	474	459	63
594	762	603	468	453	54
591	765	603	468	453	51
591	762	600	468	453	63
594	762	603	468	453	66
594	756	603	468	453	72
594	762	603	468	453	69
591	765	600	468	453	69
591	753	603	468	453	78
594	0	603	468	453	81
591	747	603	468	453	81
591	747	603	468	453	75
591	744	603	468	453	75
591	741	603	468	453	78
594	741	603	468	450	75
591	738	603	468	450	72
591	738	603	468	453	78
591	738	603	468	450	75
591	738	603	468	453	78
591	738	600	468	453	81
591	738	603	468	453	81
591	738	603	468	453	78
591	738	603	468	450	81
591	738	600	468	453	81
591	738	603	468	453	81
591	6	600	471	456	81
591	735	600	465	453	54
591	735	600	468	453	57
591	735	600	468	453	57
591	735	600	468	453	57
591	735	600	468	453	57
591	735	600	465	453	54
591	735	600	468	453	57
594	735	603	468	453	57
591	735	603	468	450	54
591	735	600	468	453	51
591	735	600	465	450	54
591	735	600	465	450	48
591	732	600	465	450	39
591	732	600	465	450	33
591	732	603	465	450	27
594	732	600	465	450	30
591	729	603	462	444	765
591	729	600	462	444	762
591	729	600	462	447	759
591	729	600	462	447	765
591	729	600	462	444	0
591	729	600	462	447	6
594	732	600	462	447	9
591	732	600	462	447	9
591	729	600	462	447	3
591	729	600	462	444	765
591	729	600	462	444	3
591	732	600	462	444	9
591	738	600	465	447	15
591	732	600	462	447	12
594	729	600	462	447	9
594	732	603	462	444	9
591	732	600	462	444	6
591	729	600	462	444	3
591	729	600	462	444	765
591	729	600	462	444	765
591	732	603	462	444	765
591	735	600	462	444	765
591	735	603	462	444	765
591	735	600	462	444	765
